ALink,SName,SLink,Lyric,language
/banda-eva/,Velocidade Luz,/banda-eva/velocidade-luz.html,"O amor nasceu, cresceu, morreu em nós
E o sol se pôs atrás de um céu azul

E estrelou quando você chegou
A flor do seu cabelo
E fugiu levando minha paz
Velocidade luz
E lançou um abraço, desabraço
Coragem vira medo
Revelou pra mim o seu sorriso
E o escuro virou luz

A flor vermelha se despetalou
E a casa construiu ares de amor

Ainda bem que você despertou
E me acordou mais cedo
Ser feliz é a arte do sabor
É o nome da luz
Ainda bem que o seu cheiro vem
E faz minha cabeça
Esqueça, me perca
Não desapareça amanhã...
Esqueça, me perca
Não desapareça amanhã

Oiá oiá oiá oiaiá...",pt
/banda-eva/,Visceral,/banda-eva/visceral.html,"Bragadá passou e abriu o caminho
Bragadá chegou não fique sozinho
Bragadá passou e abriu o caminho
Bragadá chegou não fique sozinho

O som é forte o peso da percussão
Visceral vê se não mete bragadá e boladão
Temos a música uma de proteção
Uma tribo mascarada com a força no coração

Oh ah bragadá já vai passar
Vai ter coisa boa
Vou fazer você dançar
Oh ah bragadá já vai passar
Vai ter coisa boa
Vou fazer você dançar

Vamos decolar nesse swing fluindo o bragadá
Olha que já tá pegando fogo lá no sul do bragadá
Vamos decolar nesse swing fluindo o bragadá
Olha que já tá pegando fogo lá no sul do bragadá",pt
/banda-eva/,Vô Descer,/banda-eva/vo-descer.html,"Chegou, chegou
Mas quem não viu
Essa é a galera
Animada do brasil!

Vou descer, vou descer
Pra brincar com você
Vou descer, vou descer
Pra fazer o auê

Nada vai me segurar
Nada vai me impedir
Eu quero estar juntinho de ti

Vai ser tão bom, amor
Esperei muito tempo
Pra esse momento chegar

E nos teus olhos eu vejo
Toda alegria do mundo
Quem não quer ser feliz e amar

E nos teus olhos eu vejo
Toda alegria do mundo
Quem não quer ser feliz e cantar",pt
/banda-eva/,Você Não Está,/banda-eva/voce-nao-esta.html,"Olha o que tava combinado
era você ""tá""
do meu lado amor
Não tá

O era certo é que você
vinha direto para Salvador
Não dá

Espero o dia espero
a noite perco o sono
Eu não durmo e você não está
Tô pensando em dar o fora

Não aguento essa demora
assim não dá
Eu só quero é ser feliz também
Não me faça infeliz meu bem

Se você chegar já vai me encontrar
No Pelourinho desfilando com alguém
E não vá pensar que eu
só vou cantar a melodia

Só arranja amor quem tem
Quem tem",pt
/banda-eva/,Z de Zazá,/banda-eva/z-de-zaza.html,"Zoada, zunido
Zoeira, zumbido
Zazuêra, zum zum

Zé de Zazá
Z de Zaragoza
Zico zerou
Os zóio da zaga

Zabelê, Zumbi
Zumarazul
Asa de zoom
Zarpei às onze
Desencontro deu zum zum

Zica reza na quizumba
Zinco faz sorriso
Outrazora
De zureta deu zum zum",
/e-o-tchan/,Pau Que Nasce Torto/ Melô do Tchan,/e-o-tchan/pau-que-nasce-torto-melo-do-tchan.html,"Pau que nasce torto nunca se endireita
Menina que requebra... mãe, pega na cabeça
Pau que nasce torto nunca se endireita
Menina que requebra... mãe, pega na cabeça

Olha Domingo, ela não vai (vai, vai)
Domingo, ela não vai, não (vai, vai, vai)
Olha Domingo, ela não vai (vai, vai)
Domingo, ela não vai, não (vai, vai, vai)

Pau que nasce torto nunca se endireita
Menina que requebra... mãe, pega na cabeça
Pau que nasce torto nunca se endireita
Menina que requebra... mãe, pega na cabeça

Olha Domingo, ela não vai (vai, vai)
Domingo, ela não vai, não (vai, vai, vai)
Olha Domingo, ela não vai (vai, vai)
Todo mundo segurando essa tchan, vamo embora (vai, vai, vai)

Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan
Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan

Este é o Gera Samba arrebentando no pedaço
Joga ela no meio, mete em cima, mete em baixo
Este é o Gera Samba arrebentando no pedaço
Joga ela no meio, mete em cima, mete em baixo

Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan
Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan

Pau que nasce torto nunca se endireita
Menina que requebra... mãe, pega na cabeça
Pau que nasce torto nunca se endireita
Menina que requebra... mãe, pega na cabeça

Olha Domingo, ela não vai (vai, vai)
Domingo, ela não vai, não (vai, vai, vai)
Olha Domingo, ela não vai (vai, vai)
Domingo, ela não vai, não (vai, vai, vai)

E Tudo que é perfeito a gente pega pelo braço
Joga ela pro meio, mete em cima, mete em baixo
Tudo que é perfeito a gente pega pelo braço
Joga ela pro meio, mete em cima, mete em baixo

Depois de nove meses você vê o resultado
Depois de nove meses você vê o resultado
Depois de nove meses você vê o resultado
Depois de nove meses você vê o resultado

Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan
Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan

Este é o Gera Samba arrebentando no pedaço
Joga ela no meio, mete em cima, mete em baixo
Este é o Gera Samba arrebentando no pedaço
Joga ela no meio, mete em cima, mete em baixo

Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan
Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan

Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan
Segura o Tchan, amarra o Tchan
Segura o Tchan, Tchan, Tchan, Tchan, Tchan",pt
/e-o-tchan/,Danca do Bumbum,/e-o-tchan/danca-do-bumbum.html,"""Cheguei, hein ! Estou no paraiso!
Que abundancia meu irmao!""

Conheci uma menina que veio do sul
Pra dancar o tchan e a danca do tchu tchu
Deu em cima, deu em baixo,
na danca do tchaco
E na garrafinha deu uma raladinha
Agora o Gera Samba mostra pra voces
A danca do bumbum que pegou de uma vez
Bota a mao no joelho
E da uma baixadinha
Vai mexendo gostoso,
Balancando a bundinha

Agora mexe vai, Mexe, mexe mainha
Agora mexe, Mexe, mexe lourinha
Agora mexe, Mexe, mexe neguinha
Agora mexe Balancando a poupancinha
Mexe, mexe, pro lado
Mede, mexe, pro outro
Vai mexendo embaixo
Vai mexendo gostoso
Vai no sapatinho, vai
Remexendo gostosinho, vai

No sapatinho, olho o sapatinho vai,
Vai mexendo gostosinho vai
No sapatinho, olho o sapatinho vai,
Vai mexendo gostosinho vai
""Ah, que beleza, que maravilha, isso eh magnifico, mae!""",pt
/e-o-tchan/,É O Tchan No Havai,/e-o-tchan/e-o-tchan-no-havai.html,"Ula, ula de lá, Tchan
Quebra, quebra daqui, Tchan
Ô Bahia iaiá
É o Tchan no Havai
Toca esse pandeiro
Taca a mão no couro
Que esse suingue tá pra lá de ouro
Colar havaino, abadá
Pareô, saruniguê, coqueiral
Guitarra havaiana(abadá)
O Tchan é a mistura tropical
Ula, lá
Ula, ula daqui pra lá
Ula lá
Ula, ula de lá pra aqui
A baiana desce que desce
Que desce, que desce, que desce, que desce, que desce
Balaçando a bundona
Havaiana sobe e sobe
Que sobe, que sobe, que sobe, que sobe, que sobe
Sacudindo as mamonas
Ula, ula de lá, Tchan
Quebra, quebra daqui, meu Tchan
ô Bahia, iaiá
Éo Tchan no Havai
Colar havaino....",pt
/e-o-tchan/,A Nova Loira do Tchan,/e-o-tchan/a-nova-loira-do-tchan.html,"Luz na passarela que lá vem ela
Luz na passarela que lá vem ela
A nova loira do Tchan é linda
Deixa ela entrar
É linda, deixa ela entrar
É linda
Tem sessenta de cintura
Que gostosura
105 de bundinha
Que bonitinha
1,70 de altura
Ninguém segura
Mas que loirinha danadinha
Abra a roda e deixa ela entrar
Quero ver a loirinha quebrar
Oi, abre a roda e deixa ela entrar
Quero ver a galera pirar
Ela é um aereoró pleaplan neonó
Um avião
Ela é um aereoró pleaplan neonó
Um avião
Ela é um aereoró pleaplan neonó

Luz na passarela que lá vem ela
Luz na passarela que lá vem ela
A nova loira do Tchan é linda
Deixa ela entrar
É linda, deixa ela entrar
É linda
Tem sessenta de cintura
Que gostosura
105 de bundinha
1,70 de altura
Ninguém segura
Mas que loirinha gostosinha

Ela é um aereoró pleaplan neonó
Um avião
Ela é um aereoró pleaplan neonó
Um avião
Ela é um aereoró pleaplan neonó",pt
/e-o-tchan/,A Dança do Ventre,/e-o-tchan/a-danca-do-ventre.html,"Neguinha maravilhosa, mulher bonita mostra esse
agito pra mim vá, demais...
Esse agito quente que nem areia no Saara, me queima vá!
Danada... ordinária... vamo embora, mostra pra mim juntinho,
Vamo embora!
Essa é mistura do Brasil com o Egito
Tem que ter charme pra dançar bonito
Essa é a mistura do Brasil com o Egito tem que ter
Charme pra dançar bonito
Quem vem de fora, vem chegando agora
Mexe a barriguinha sem vergonha e entre
Balance o corpo, meu bem, não demora
Que chegou a hora da dança do ventre
Quem vem de fora, vem chegando agora
Mexe a barriguinha sem vergonha e entre
Balance o corpo, meu bem, não demora
Que chegou a hora da dança do ventre, olha o Ali Babá aí ó!
Ali Babá...
Ali Babá...
O califa tá de olho no decote dela
Tá de olho no biquinho do peitinho dela
Tá de olho na marquinha da calcinha dela
Tá de olho on balanço das cadeiras dela
Vai ralando o Tchan comigo!
Rala, ralando o Tchan, aê
Rala, ralando o Tchan, rala mainha!
Rala, ralando o Tchan, aê
Rala, ralando o Tchan
Gostei minha odalisca, agora faz essa cobra coral subir vai
Assim comigo juntinho vai, subindo, subindo, subindo que
Maravilha cheguei no oásis sua ordinária, estou todo molhadinho!
Ela fez a cobra subir, a cobra subir, a cobra subir
Ela faz a cobra subir, a cobra subir, a cobra subir, diga aí!
Ela fez a cobra subir, a cobra subir, a cobra subir
Ela faz a cobra subir, a cobra subir, a cobra subir
Quem vem de fora...
Rala, ralando o Tchan, aê
Rala, ralando o Tchan, olha o quibe!
Rala, ralando o Tchan, aê
Rala, ralando o Tchan
Rala, ralando o Tchan, aê
Rala, ralando o Tchan, rabib!
Rala, ralando o Tchan, aê
Rala, ralando o Tchan é...",pt
/e-o-tchan/,Dança da Cordinha,/e-o-tchan/danca-da-cordinha.html,"Passa negão, passa lourinha
Quero ver você passar
Por debaixo da cordinha
Passa lourão, passa neguinha
Quero ver você passar
Por debaixo da cordinha
Essa é a nova onda
Que eu vou lhe ensinar
Por debaixo da cordinha
VocÊ vai ter que passar
Remexendo ao som da Gera
A menina e o rapaz
É o bicho da cara preta
Mostrando como é que faz
PPassa gordão, passa magrinha
Quero ver você passar
Por debaixo da cordinha
Passa magrão, passa gordinha
Quero ver você
Por debaixo da cordinha
Vai, vai, vai baixando
Vai, vai, vai passando
Vai, vai, vai que eu tambem vou
Essa ai passou, essa ai passou, essa ai passou",pt
/e-o-tchan/,Na Boquinha da Garrafa,/e-o-tchan/na-boquinha-da-garrafa.html,"No samba ela me disse que rala
No samba eu já vi ela quebrar

No samba ela gosta do rala, rala
Me trocou pela garrafa
Não agüentou e foi ralar

Vai ralando na boquinha da garrafa
É na boca da garrafa
Vai descendo na boquinha da garrafa
É na boca da garrafa

Desce mais, desce mais um pouquinho
Desce mais, desce devagarinho

Vai saindo da boquinha da garrafa
É da boca da garrafa
Vai subindo na boquinha da garrafa
É da boca da garrafa

Sobe mais, sobe mais um pouquinho
Sobe mais, sobe devagarinho

Sim, ela gosta do rala, rala e no embalo do samba
Ela só pensa em ralar
Ela gosta do rala, rala, viu a boca da garrafa
Não agüentou e foi ralar

Vai ralando na boquinha da garrafa
É na boca da garrafa
Sobe e desce na boquinha da garrafa
É na boca da garrafa",pt
/e-o-tchan/,Chicotinho Queimado,/e-o-tchan/chicotinho-queimado.html,"Já é verão na Bahia, eu vou me embalar
Gente com pele macia, venha bronzear
Quero bronze no corpo, morená
Fazer tudo de novo, morená
Bamboleia esse corpo
Quero ver todo mundo quebrar

Samba, ê, sambá
Samba, menina, pra lá e samba, ê, sambá
Samba, menina, pra lá e pra cá, pra cá
Chicotinho queimado vale dois cruzados
Quem olhar pra trás vai levar chicotada
Chicotinho queimado vale dois cruzados
Quem olhar pra trás vai levar chicotada. *-*",pt
/e-o-tchan/,Pega No Bumbum,/e-o-tchan/pega-no-bumbum.html,"Menina linda, não vá embora
Está chegando a hora
E você vai ter que pegar
No cabelinho, ai
Mão no queixinho, ai, ai, ai
No umbiguinho
E desce, desce, remexe sem parar
Pega, pega
Pega, pega, pega, pega
Pega, pega, pega, pega
Pega, pega, pega
Já peguei
Pega, pega, pega, pega
Pega, pega, pega, pega
Pega
Vê se pega de uma vez
Já pegou no cabelinho
Já peguei
Já pegou no narizinho
Já peguei
Já pegou na barriguinha
Já peguei
Agora, pare
Pegue no bumbum
Agora, desce
Pegue no compasso
Se o verão chegou
É só alegria
Estou no pega, pega amor
No campasso da Bahia
Pega, pega, pega, pega...
Agora, pare",pt
/e-o-tchan/,Desce,/e-o-tchan/desce.html,"Que coisa louca, que tentação eu nunca vi nada igual
Linda envolvente com seu jeito sensual, ai meu Deus do céu o que é que eu vou fazer?
Ta me deixando, ta me deixando, alucinado
Menina eu lhe pego e mostro meu gingado
Ate embaixo vê se desce pra valer
Me mostra como desce
eu quero ver, desce!
com a mão na cabeça e vai descendo, desce
a outra na cintura e vai mexendo, mexe
eu quero ver você quebrar
e vivo sem censura balançar
Desce, com a mão na cabeça e vai descendo, desce
a outra na cintura e vai mexendo, mexe
Esse teu corpo todo eu quero ver você quebrar
Com esse jeito meigo que me deixa louco
Eu já to fissurado olha que tesão
Agora vem comigo, vem sentir essa emoção
Com esse jeito meigo que me deixa louco
Eu já to fissurado olha que tesão
Agora vem comigo, vem sentir essa emoção",pt
/e-o-tchan/,Dança do Ventre,/e-o-tchan/danca-do-ventre.html,"Essa é a mistura do Brasil
com o Egito
Tem que ter charme pra dançar bonito
Essa é a mistura do Brasil
com o Egito
Tem que ter charme pra dançar bonito

Quem vem de fora,vem
chegando agora
Mexe a barriguinha sem vergonha
e entre
Balance o corpo, meu bem,
não demora
Que chegou a hora da dança do ventre

Quem vem de fora,vem
chegando agora ...

Ali Babá
O califa tá de olho no decote dela
Tá de olho no biquinho
do peitinho dela
Tá de olho na marquinha da
calcinha dela
Tá de olho no balanço das cadeiras dela

Rala, ralando o Tchan, aê
Rala, ralando o Tchan
Rala, ralando o Tchan, aê
Rala, ralando o Tchan

Ela fez a cobra subir
a cobra subir
Ela fez a cobra subir
a cobra subir

Rala, ralando o Tchan, aê ...",pt
/e-o-tchan/,Paquerei,/e-o-tchan/paquerei.html,"É o novo som de Salvador
É o novo som de Salvador
Paquerei, paquerou

Tira a cadeira
E abre a roda, menina (2x)
É hora de quebrar

E vai descendo, vai
E vai descendo, mãe
E vai descendo, vai
E vai descendo, mãe
E vai subindo, vai
Se requebrando, mãe
Bem gostosinho, vai
Se rebolando, mãe

Essa menina não é capaz
De botar o peão pra rodar

E vai descendo, vai
E vai descendo, mãe
E vai descendo, vai
E vai descendo, mãe
E vai subindo, vai
Se requebrando, mãe
E vai subindo, vai
Se rebolando, mãe

Oh! Meu Deus (2x)
É só você e eu

É o novo som de Salvador
É o novo som de Salvador (4x)
Paquerei, paquerou

Esse pagode gostoso que trouxe pra nós
Como é o nome dele? É assim como nós
Esse samba gostoso que só tem gente bamba
O nome dele é o Gera Samba
Bota mão na cabeça e começa a descer
A mão na cintura e começa a mexer
A mão na cabecinha e começa a descer
A mão na cinturinha e começa a mexer

Oh! Meu Deus (2x)
É só você e eu

É o novo som de Salvador
É o novo som de Salvador
Paquerei, paquerou",pt
/e-o-tchan/,Brincadeira da Tomada,/e-o-tchan/brincadeira-da-tomada.html,"Olha a brincadeira da tomada
chega pra cá pra brincadeira da tomada
Seus braços vão ficar bem lá no alto
o seu par também coloca as mãos no alto

Olha a brincadeira da tomada
chega pra cá pra brincadeira da tomada
Seus braços vão ficar bem lá no alto
o seu par também coloca as mãos no alto

Pluga a mão direita
Pluga a mão esquerda, deixa coladinho, vai, vai vai

Encaixa, encaixa, encaixa, encaixa, encaixa, encaixa
Remeche e agacha
Encaixa, encaixa, encaixa, encaixa, encaixa, encaixa
Remeche e agacha
Encaixa, encaixa, encaixa, encaixa, encaixa, encaixa
Remeche e agacha
Encaixa, encaixa, encaixa, encaixa, encaixa, encaixa
Remeche e agacha",pt
/e-o-tchan/,Flinstchan,/e-o-tchan/flinstchan.html,"iabadabadu,iabadabadu
os flinstchan vão bulir com tu

vou te levar na idade da pedra
vamos dançar , vamos cantar
matar a pau
vou te levar pra idade da pedra
vamos dançar, vamos fazer um luau

no sapatinho, no sapatinho
chamar avilma pra dancarno sapatinho
no miudinho,no miudinho
chamar a Bete pra dançar mo miudinho

oh ! Vilma, oh! Bete
quebra que quebra
desce que desce
sobe que sobe
mexe que mexe

pedrita,ta
cadê bambam?
vou chamar o dino
pra dançar o tchan,tchan,tchan
mas o dino quer quebrar

quebra ,quebra,dino
quebra,quebra,dino
quebra",pt
/e-o-tchan/,"Mexe, Mexe, Mainha",/e-o-tchan/mexe-mexe-mainha.html,"Você mexe comigo
Quando começo a mexer
Mexe, mexe, mainha
Quero sambar com você
Roda, roda, mainha
Quero quebrar com você

Você requebra bonito
Eu nunca vi coisa igual
Vai descendo, mainha
Depois sobe legal
Desce, desce, mainha
Sobe, sobe, legal

Nesse corpo gostoso, eu me acabo ainda
Vou te amar
Nesse corpo dengoso, vou te querer
Eu vejo só prazer
A galera quer saber onde tu moras
O Gera Samba pirou em você

Mexe, mexe, mainha
Quero sambar com você
Desce, desce, mainha
Quero quebrar com você

Você requebra bonito
Eu nunca vi coisa igual
Vai descendo, mainha
Depois sobe legal
Desce, desce, mainha
Sobe, sobe, legal",pt
/e-o-tchan/,Gera Samba/tomás do Sul,/e-o-tchan/gera-sambatomas-do-sul.html,"Vocês conhecem Tomás?

Gera samba, samba tão gostoso de sambar (4x)

Vocês conhecem Tomás? Tomás do Sul
Vocês conhecem Tomás? Tomás do Sul

Ele é um amigo é um velho companheiro
Que veio pra nossa terra pra dançar tchu tchu (2x)
Alô, galera você não me leve a mal
Ele é um cara legal e veio de “buzu”

Vocês conhecem Tomás? Tomás do Sul
Vocês conhecem Tomás? Tomás do Sul",pt
/e-o-tchan/,Tribotchan,/e-o-tchan/tribotchan-e-o-tchan.html,"Tribotchan - É o Tchan


Eu quero ver a índia mexer
Eu quero ver a índia mexer
Também quero ver a índia mexer
Eu quero ver a índia mexer
O Tchan vem contar o que
A história não contou
Que por uma índia baiana
Cabral se apaixonou
Que por uma índia baiana
Cabral se apaixonou
Pelo gingado requebrado
Que ela dança
Pelo seu corpo bronzeado
Que balança
Fantasiado português entrou
No samba
E a índia pataxó chamou assim:
Tchancurú, tchanxegô, catchanbá,
Tchan popô
Paquetchan, tchanrerê
Tchansambá, tchanmexê
Vou traduzir:
Na cabeça, no joelho, no peitinho
No bumbum, barriguinha, cinturinha
Essa índia ainda mata um
Cacique quer ver bumbum mexer
E o pajé quer samba no pé
E o curandeiro tá de olho
No pandeiro
Do Brasil a Portugal sambando
Foi Cabral
Do Brasil a Portugal sambando
Foi Cabral
Enquanto o cabra samba pedro vaz caminha
pegando o compasso dessa indiazinha",pt
/e-o-tchan/,Tchan Na Selva,/e-o-tchan/tchan-na-selva.html,"uo, uo, uo, o, o, o, o
uo,uo,uo,o,o,o,o
olha o grito do tarzan
uo,uo,uo,o,o,o,o
e olha o grito e olha o grito

uo,uo,uo,o,o,o,o
olha o grito do tarzan
todo mundo segurando o tchan
hoje na floresta
vai rolar a festa
hoje na floresta
quem quiser pode chegar

ate tarzan
ta botando pra quebrar

a bicharada fica toda assanhada
e um tal de quebra, quebra
quebra aqui, quebra acola
e nessa onda de sambar no miudinho
ta tudo maluquinho
ta gostoso pra danar

a galera vai chegar doida pra sambar
vamos na ponta do pe, que nem jacare
e jane vem que nem saci, dancando o tititi
e tarzan pega cipoe a cobra deu um no
e o leao que fez um""ü"" virou canguru

parece de mola, ae, ae,ao
mas quando rebola, ae, ae, ao
pegando pressao, ae, ae, ao
alucina a mutidao

oi, pula, pula, pula
circulando o bumbum
no sapatinho, patinho
circulando o bumbum
e pega no cipo
circulando o bumbum
e a cobra da um no
circulando o bumbum",pt
/e-o-tchan/,Dança do Põe Põe,/e-o-tchan/danca-do-poe-poe.html,"Olha o Tchan que já chegou
Levantando o seu astral
Balançando essa galera
Requebrando bem legal

Alô,lourinha,ô,lourinha
Você sabe mexer
Moreninha,moreninha
Você sabe mexer

Olha no põe,põe,põe
Me fazendo enlouquecer

Corpinho para frente
Bundinha para trás
É na dança do põe,põe
A galera pede mais

Alô,lourinha,ô,lourinha
Você sabe mexer
Moreninha,moreninha
Você sabe mexer
Olha no põe,põe,põe
Me fazendo enlouquecer

Pra você que põe o ""a""
bota as mãozinhas para o ar
Pra você que põe o ""e""
sobe na ponta do pé
Pra você que põe o ""i""
só não pode se inibir
Pra você que põe o ""o""
desce e sobe de uma vez só
Pra você que põe o ""u"",ú,ú,ú
só não pode ficar nu

Pra você que põe o ""a""
vire um pouquinho para cá
Pra você que põe o ""b"",
bota a bundinha pra tremer
Pra você que põe o
""c"",cê,cê,cê

Alô,lourinha,ô,lourinha...

Galo,eu,galinha,você...",pt
/e-o-tchan/,Rebola,/e-o-tchan/rebola.html,"Rebola
Rebola esse seu corpo de mola
Rebola, vai, mãe
Pega na cintura e desembola, viu
Rebola
Rebola pra galera aplaudir
Simbora mãe
Eu quero ver
O seu corpo bulir
Flor da manhã
Mostra esse sorriso só pra mim
Carinha de anjo
Denguinho de ""papai sabe tudo"", sabe tudo
Mulher brasileira
Tu és a estrela do meu mundo
Maravilhosa
Eu quero ver
O seu gingado novo
Você quebrando
E assanhando o povo
Tá todo mundo querendo
Lhe passar a mão
Tá todo mundo querendo
Lhe passar a mão
Tá todo mundo querendo
Lhe passar a mão
Tá todo mundo querendo
Lhe passar a mão

Rebola
Rebola esse seu corpinho de mola, gostosa
Rebola, vai mãe
Pega na cintura e desembola assim
Rebola
Rebola pra galera aplaudir
Simbora mãe
Eu quero ver
O seu corpo bulir
Flor da manhã
Mostra esse sorriso só pra mim
Carinha de anjo
Denguinho de ""papai sabe tudo"", sabe tudo
Mulher brasileira
Tu és a estrela do meu mundo
Maravilhosa
Eu quero ver
O seu gingado novo
Você quebrando
E assanhando o povo
Eu quero ver
O seu gingado novo
Você descendo
E assanhando o povo
Eu quero ver
O seu gingado novo
Você mexendo assim
E assanhando o povo
Ta todo mundo querendo...",pt
/e-o-tchan/,Arigatchan,/e-o-tchan/arigatchan.html,"A dança é fácil
Não tem bicho papão
Vem lá da Ásia
Vem das bandas do Japão
O latino - americano o Tchan do Brasil
Chega ensinando
Pra quem nunca viu
Vem do Oriente
Pra mexer com a gente
Vem quebrar gostoso, aqui no Ocidente
Sei que você gosta
Sei que você deixa
Todo mundo ligado na dança da gueixa
Arigatô, ô, ô, ô, ô
Saionará, á, á, á, á
Samurai quer ver bumbum mexer
Samurai quer sushi pra comer
Samurai quer amarrar o Tchan
Samurai quer tchan, tchan, tchan, tchan",pt
/e-o-tchan/,Talquinho,/e-o-tchan/talquinho.html,"Menina linda,não te aborreças
Se eu não fizer o cafuné em tua cabeça
Depois de te dar um banho com carinho
Te enxugar e te passar talquinho(2x)
Passa talquinho Carlinha
Passa talquinho Débora
Passa talquinho Sheila
Passa talquinho Mainha
Passa talquinho no seu corpo cheirosinho
Quando tu eras pequenininha
Tua mãe passava talquinho nas tuas dobrinhas
Agora, menina, como você já cresceu
Quem vai passar talquinho nas tuas dobras sou eu
Passa talquinho Nega
Passa talquinho mainha
Passa talquinho no teu corpo cheirosinho(4x)
Menina linda não te aborressas
Se eu não fizer o cafuné em tua cabeça
eu vou te dar,um banho com carinho
Te enxugar e te passar talquinho
Passa talquinho Nega
Passa talquinho mainha
Passa talquinho no teu corpo cheirosinho",pt
/e-o-tchan/,Quebradeira,/e-o-tchan/quebradeira-e-o-tchan.html,"Quebradeira - É o Tchan

Ele queria sim
Fazer uma declaração de amor
Apaixonado
Um tchan de idéias começou a rolar
E levanta as mãos
Em cima e embaixo
Pra chamar atenção
Mas a quebradeira da Dicinha não ligava não
Seu rebolado é tão envolvente
Vai até o chão
Requebra gostoso
Parece um pião
Fiquei empolgado
E entrei pra sambar
Você sabe quem é Dicinha
Dona Dicinha
É prima de Mariazinha
Mariazinha
Você sabe quem é Dicinha
Dona Dicinha
É prima de Mariazinha

Aquela que me fez entrar na roda
Pra sambar

Aquela que me fez entrar na roda
Pra jogar
Por isso jogo, num jogo, num jogo
Pr'um lado e pro outro
Na swingueira, virando o pescoço
Joelhinho, cabeça
Joelhinho, cabeça
Ela sambava, ela sambava
De montão
E a galera só na palminha da mão
Se encantou logo com o som de Salvador
E com o grupo É o Tchan se balançou
Chegou trazendo essa receita
Você que sofre de coluna não esqueça
Levante a cabeça, não esmoreça
Porque a onda agora é pra jogar
Jogo, num jogo, num jogor, jogo",pt
/e-o-tchan/,Ralando O Tchan,/e-o-tchan/ralando-o-tchan.html,"Essa é a mistura do Brasil com
o Egito
Tem que ter charme pra dançar bonito(2x)

Quem vem de fora,vem chegando
agora
Mexe a barriguinha sem vergonha e entre
Balance o corpo,meu bem,não demora
Que chegou a hora da dança do ventre(2x)

Ali Babá
O califa tá de olho no decote dela
Tá de olho no biquinho do peitinho dela
Tá de olho na marquinha da calcinha dela
Tá de olho no balanço das cadeiras dela

Rala,ralando o Tchan,aê
Rala,ralando o Tchan
Rala,ralando o Tchan,aê
Rala,ralando o Tchan

Ela faz a cobra subir,a cobra subir,a cobra subir
Ela faz a cobra subir,a cobra subir,a cobra subir

Rala,ralando o Tchan,aê...",pt
/e-o-tchan/,Aruga Tchan,/e-o-tchan/aruga-tchan.html,"A dança é fácil
Não tem bicho papão
Vem lá da Ásia
Vem das bandas do Japão
O latino - americano o Tchan do Brasil
Chega ensinando
Pra quem nunca viu
Vem do Oriente
Pra mexer com a gente
Vem quebrar gostoso, aqui no Ocidente
Sei que você gosta
Sei que você deixa
Todo mundo ligado na dança da gueixa
Arigatô, ô, ô, ô, ô
Saionará, á, á, á, á
Samurai quer ver bumbum mexer
Samurai quer sushi pra comer
Samurai quer amarrar o Tchan
Samurai quer tchan, tchan, tchan, tchan",pt
/e-o-tchan/,A Lourinha,/e-o-tchan/a-lourinha.html,"Sei que a lourinha geladinha é gostosa de tomar
Também sei que a lourinha bem quentinha é boa de namorar
Gostosa, cheirosa, demais
Sei que a loura me atrai

Essa lourinha é um tesão
Me deixa na fissura
Quando eu tomo uma lourinha geladinha
Ninguém me segura

Venha pra cá, venha quebrando
Tá todo mundo te olhando
Venha pra cá, venha mexendo
Tá todo mundo te querendo

No tcha tcha tcha
No tchu tchu tchu
No Gera Samba de Norte a Sul
No tcha tcha tcha
No tchi tchi tchi
Se requebrando, venha pra mim",pt
/e-o-tchan/,A Moçada do Samba,/e-o-tchan/a-mocada-do-samba.html,"O Gera Samba já chegou
A moçada do samba que não come nada
O Gera Samba já pintou
A menina bonita que samba
Esse pagode é de arrepiar

Bole, bole, bota a mão na cintura
Desce, desce, oi segura, segura
Sobe, sobe, dá três pulinhos pra trás

Em Salvador você nos encontra
Fazendo um sambinha
Pra você quebrar
Salvador é o espaço do reggae, do axé, do samba
Por aqui todos têm que passar

Bole, bole, bota a mão na cintura
Desce, desce, oi segura, segura
Sobe, sobe, dá três pulinhos pra trás",pt
